caseid,schoolid,score,cohort90,female,sclass,schtype,schurban,schdenom
13935,86,37,-2,0,2,0,1,0
27109,86,60,6,1,2,0,1,0
27110,86,40,6,1,1,0,1,0
27108,86,50,6,1,1,0,1,0
27106,86,48,6,1,2,0,1,0
27117,86,38,6,1,1,0,1,0
27112,86,58,6,1,1,0,1,0
27113,86,45,6,1,2,0,1,0
31985,86,51,8,1,1,0,1,0
13940,86,36,-2,0,2,0,1,0
19235,86,15,0,1,1,0,1,0
13938,86,35,-2,0,1,0,1,0
19240,86,47,0,1,1,0,1,0
19239,86,18,0,1,2,0,1,0
19236,86,33,0,1,2,0,1,0
19237,86,31,0,1,1,0,1,0
13936,86,48,-2,0,2,0,1,0
32014,86,24,8,1,3,0,1,0
32013,86,55,8,1,1,0,1,0
32015,86,60,8,1,1,0,1,0
32016,86,65,8,1,1,0,1,0
32003,86,40,8,1,1,0,1,0
32006,86,41,8,1,2,0,1,0
32005,86,8,8,1,4,0,1,0
31986,86,54,8,1,1,0,1,0
31991,86,42,8,1,2,0,1,0
31993,86,42,8,1,2,0,1,0
31989,86,48,8,1,1,0,1,0
32018,86,40,8,1,2,0,1,0
31998,86,54,8,1,2,0,1,0
31995,86,54,8,1,4,0,1,0
31996,86,52,8,1,1,0,1,0
32001,86,55,8,1,1,0,1,0
1168,86,37,-6,0,1,0,1,0
1170,86,32,-6,0,3,0,1,0
1167,86,16,-6,0,2,0,1,0
1165,86,28,-6,0,2,0,1,0
1164,86,0,-6,0,3,0,1,0
7679,86,48,-4,0,1,0,1,0
1171,86,26,-6,0,3,0,1,0
7680,86,47,-4,0,2,0,1,0
7682,86,41,-4,0,1,0,1,0
7678,86,31,-4,0,1,0,1,0
7698,86,31,-4,0,3,0,1,0
7695,86,36,-4,0,2,0,1,0
7699,86,28,-4,0,3,0,1,0
7700,86,8,-4,0,3,0,1,0
1161,86,34,-6,0,1,0,1,0
19234,86,38,0,1,2,0,1,0
7692,86,46,-4,0,2,0,1,0
7683,86,55,-4,0,2,0,1,0
7687,86,33,-4,0,1,0,1,0
1181,87,24,-6,0,4,0,1,0
7701,87,32,-4,0,3,0,1,0
1180,87,0,-6,0,3,0,1,0
1179,87,37,-6,0,2,0,1,0
13959,87,0,-2,0,4,0,1,0
7703,87,43,-4,0,1,0,1,0
13957,87,0,-2,0,3,0,1,0
1175,87,0,-6,1,3,0,1,0
1176,87,0,-6,0,4,0,1,0
1178,87,38,-6,0,2,0,1,0
13960,87,0,-2,1,2,0,1,0
1174,87,0,-6,0,3,0,1,0
1173,87,0,-6,0,4,0,1,0
1172,87,0,-6,0,3,0,1,0
1182,87,0,-6,1,3,0,1,0
1177,87,0,-6,1,4,0,1,0
13958,87,20,-2,1,3,0,1,0
7705,87,16,-4,1,1,0,1,0
7702,87,10,-4,1,3,0,1,0
7704,87,36,-4,1,4,0,1,0
19242,88,26,0,1,3,0,1,0
19241,88,20,0,1,2,0,1,0
13969,88,0,-2,1,1,0,1,0
19244,88,4,0,1,3,0,1,0
13962,88,30,-2,1,4,0,1,0
13964,88,0,-2,1,4,0,1,0
13966,88,29,-2,1,4,0,1,0
13965,88,0,-2,1,3,0,1,0
7710,88,8,-4,0,3,0,1,0
13968,88,25,-2,0,2,0,1,0
13970,88,27,-2,0,4,0,1,0
19243,88,0,0,0,2,0,1,0
13963,88,8,-2,0,3,0,1,0
7717,88,18,-4,0,3,0,1,0
7715,88,0,-4,0,4,0,1,0
1194,88,0,-6,1,3,0,1,0
7706,88,39,-4,1,3,0,1,0
27120,88,27,6,0,2,0,1,0
1193,88,30,-6,1,3,0,1,0
1183,88,0,-6,1,4,0,1,0
7708,88,29,-4,1,3,0,1,0
1192,88,9,-6,0,4,0,1,0
1191,88,35,-6,0,1,0,1,0
1190,88,21,-6,0,1,0,1,0
7707,88,0,-4,0,4,0,1,0
7709,88,19,-4,0,1,0,1,0
7713,88,0,-4,0,4,0,1,0
1185,88,36,-6,0,2,0,1,0
1184,88,0,-6,0,3,0,1,0
1189,88,36,-6,0,3,0,1,0
1188,88,0,-6,0,1,0,1,0
1186,88,0,-6,0,3,0,1,0
1187,88,47,-6,0,2,0,1,0
32032,88,40,8,1,2,0,1,0
27125,88,0,6,1,4,0,1,0
27126,88,4,6,1,4,0,1,0
32020,88,29,8,1,3,0,1,0
27123,88,35,6,1,3,0,1,0
27122,88,39,6,1,4,0,1,0
27121,88,22,6,1,4,0,1,0
32028,88,26,8,1,3,0,1,0
32031,88,31,8,1,4,0,1,0
32022,88,42,8,1,2,0,1,0
32024,88,41,8,1,2,0,1,0
32027,88,47,8,1,4,0,1,0
32026,88,48,8,1,3,0,1,0
7711,88,0,-4,1,3,0,1,0
7716,88,26,-4,1,3,0,1,0
13961,88,27,-2,1,4,0,1,0
27124,88,16,6,0,4,0,1,0
7714,88,53,-4,1,3,0,1,0
7712,88,52,-4,1,3,0,1,0
27119,88,23,6,1,4,0,1,0
32030,88,32,8,0,4,0,1,0
27118,88,52,6,1,2,0,1,0
27127,88,31,6,0,3,0,1,0
32021,88,34,8,0,1,0,1,0
32029,88,33,8,0,4,0,1,0
32023,88,30,8,0,4,0,1,0
32048,89,24,8,0,4,0,1,0
32051,89,35,8,0,4,0,1,0
32050,89,27,8,1,2,0,1,0
13972,89,47,-2,0,4,0,1,0
13973,89,17,-2,0,3,0,1,0
13971,89,9,-2,0,1,0,1,0
7726,89,44,-4,0,3,0,1,0
7722,89,41,-4,1,3,0,1,0
13975,89,31,-2,0,1,0,1,0
13979,89,29,-2,0,1,0,1,0
13976,89,37,-2,0,2,0,1,0
7724,89,17,-4,1,3,0,1,0
7721,89,54,-4,1,2,0,1,0
1195,89,0,-6,0,3,0,1,0
7720,89,28,-4,1,2,0,1,0
7718,89,33,-4,1,2,0,1,0
7723,89,12,-4,0,2,0,1,0
7719,89,3,-4,0,1,0,1,0
1196,89,28,-6,0,3,0,1,0
1201,89,31,-6,0,3,0,1,0
1200,89,33,-6,0,1,0,1,0
1202,89,23,-6,1,3,0,1,0
32033,89,33,8,1,1,0,1,0
32036,89,39,8,1,2,0,1,0
27139,89,28,6,1,3,0,1,0
27134,89,31,6,1,2,0,1,0
27132,89,62,6,1,1,0,1,0
32049,89,45,8,1,4,0,1,0
32037,89,49,8,1,2,0,1,0
32044,89,49,8,1,3,0,1,0
32042,89,43,8,1,2,0,1,0
7725,89,44,-4,1,3,0,1,0
13977,89,9,-2,1,4,0,1,0
13978,89,35,-2,1,3,0,1,0
13974,89,25,-2,1,4,0,1,0
7727,89,27,-4,1,4,0,1,0
27129,89,33,6,1,4,0,1,0
19249,89,11,0,1,3,0,1,0
13980,89,49,-2,1,1,0,1,0
19248,89,0,0,1,3,0,1,0
19246,89,37,0,1,3,0,1,0
32047,89,41,8,0,2,0,1,0
27135,89,27,6,0,4,0,1,0
27133,89,49,6,0,2,0,1,0
27136,89,25,6,0,3,0,1,0
27137,89,39,6,0,3,0,1,0
27138,89,18,6,0,2,0,1,0
19247,89,39,0,0,1,0,1,0
27131,89,34,6,0,4,0,1,0
27128,89,44,6,0,2,0,1,0
27130,89,22,6,0,4,0,1,0
19245,89,26,0,0,3,0,1,0
32043,89,61,8,0,3,0,1,0
32041,89,35,8,0,3,0,1,0
32045,89,31,8,0,2,0,1,0
32046,89,58,8,0,1,0,1,0
32034,89,35,8,0,3,0,1,0
32035,89,30,8,0,3,0,1,0
32040,89,56,8,0,1,0,1,0
32038,89,37,8,0,3,0,1,0
32039,89,40,8,0,1,0,1,0
1199,89,20,-6,1,3,0,1,0
1197,89,13,-6,1,2,0,1,0
13981,89,12,-2,0,3,0,1,0
1198,89,0,-6,1,4,0,1,0
7729,90,46,-4,0,1,1,1,0
7728,90,29,-4,0,3,1,1,0
1204,92,49,-6,0,2,1,0,0
7732,92,15,-4,1,2,1,0,0
7735,92,30,-4,1,2,1,0,0
1205,92,11,-6,0,1,1,0,0
19252,92,33,0,1,2,1,0,0
13988,92,14,-2,1,2,1,0,0
13982,92,0,-2,1,2,1,0,0
32056,92,24,8,1,1,1,0,0
13984,92,26,-2,1,1,1,0,0
13985,92,30,-2,1,1,1,0,0
19251,92,0,0,0,1,1,0,0
19250,92,40,0,0,1,1,0,0
13990,92,42,-2,0,2,1,0,0
32055,92,42,8,0,4,1,0,0
32053,92,36,8,0,2,1,0,0
32054,92,53,8,0,1,1,0,0
7730,92,44,-4,0,2,1,0,0
7733,92,53,-4,0,1,1,0,0
7731,92,48,-4,0,2,1,0,0
13989,92,38,-2,0,1,1,0,0
13983,92,36,-2,0,1,1,0,0
7734,92,25,-4,0,2,1,0,0
19257,93,42,0,0,1,1,1,0
27140,93,37,6,0,2,1,1,0
19253,93,53,0,0,2,1,1,0
13992,93,23,-2,0,2,1,1,0
19256,93,41,0,0,1,1,1,0
19254,93,39,0,0,4,1,1,0
19255,93,53,0,0,2,1,1,0
13991,93,18,-2,0,1,1,1,0
1207,93,47,-6,0,2,1,1,0
7736,93,20,-4,0,2,1,1,0
1206,93,62,-6,0,1,1,1,0
32057,93,64,8,0,2,1,1,0
32059,93,37,8,0,1,1,1,0
32058,93,38,8,0,1,1,1,0
1209,94,0,-6,1,3,0,1,1
1208,94,16,-6,1,3,0,1,1
1210,94,18,-6,1,3,0,1,1
13994,94,20,-2,1,1,0,1,1
13999,94,0,-2,1,4,0,1,1
14001,94,27,-2,1,3,0,1,1
1227,94,0,-6,0,2,0,1,1
1225,94,28,-6,0,3,0,1,1
1223,94,0,-6,0,4,0,1,1
7737,94,0,-4,0,4,0,1,1
7738,94,0,-4,0,2,0,1,1
7741,94,0,-4,0,3,0,1,1
32062,94,51,8,1,2,0,1,1
32060,94,60,8,1,1,0,1,1
1222,94,0,-6,0,3,0,1,1
1221,94,0,-6,0,4,0,1,1
32065,94,29,8,1,3,0,1,1
1218,94,29,-6,0,4,0,1,1
1212,94,21,-6,1,2,0,1,1
1220,94,18,-6,1,3,0,1,1
1224,94,20,-6,1,4,0,1,1
1226,94,0,-6,1,4,0,1,1
1213,94,25,-6,1,4,0,1,1
1215,94,0,-6,1,1,0,1,1
1214,94,16,-6,1,3,0,1,1
7743,94,12,-4,0,3,0,1,1
13997,94,12,-2,0,2,0,1,1
13996,94,33,-2,0,3,0,1,1
7739,94,12,-4,1,3,0,1,1
7740,94,1,-4,1,2,0,1,1
13993,94,17,-2,1,3,0,1,1
7742,94,26,-4,1,1,0,1,1
7744,94,17,-4,1,1,0,1,1
27145,94,16,6,0,2,0,1,1
32061,94,35,8,0,1,0,1,1
27143,94,28,6,0,3,0,1,1
27142,94,41,6,0,2,0,1,1
32067,94,35,8,0,3,0,1,1
32063,94,28,8,0,4,0,1,1
32066,94,49,8,0,3,0,1,1
32064,94,50,8,0,3,0,1,1
32068,94,26,8,0,1,0,1,1
14002,94,0,-2,0,3,0,1,1
14003,94,13,-2,0,4,0,1,1
14000,94,22,-2,0,4,0,1,1
27141,94,42,6,0,2,0,1,1
19263,94,31,0,0,2,0,1,1
19260,94,0,0,0,3,0,1,1
19262,94,12,0,0,3,0,1,1
19261,94,0,0,0,3,0,1,1
19258,94,30,0,1,3,0,1,1
1211,94,0,-6,0,3,0,1,1
1216,94,0,-6,0,4,0,1,1
19259,94,0,0,1,4,0,1,1
1217,94,40,-6,0,3,0,1,1
1241,95,47,-6,0,1,0,1,1
1240,95,53,-6,0,1,0,1,1
1237,95,56,-6,1,1,0,1,1
1234,95,56,-6,1,2,0,1,1
1228,95,55,-6,0,2,0,1,1
1231,95,31,-6,0,1,0,1,1
1232,95,50,-6,0,3,0,1,1
1230,95,9,-6,0,2,0,1,1
1229,95,54,-6,0,1,0,1,1
1239,95,56,-6,0,1,0,1,1
1238,95,45,-6,0,1,0,1,1
1236,95,53,-6,0,2,0,1,1
1235,95,54,-6,0,2,0,1,1
1233,95,63,-6,0,1,0,1,1
14004,96,23,-2,1,1,0,0,1
7760,96,45,-4,1,2,0,0,1
7759,96,24,-4,1,1,0,0,1
14011,96,0,-2,1,4,0,0,1
14013,96,14,-2,1,2,0,0,1
14005,96,0,-2,1,3,0,0,1
14007,96,29,-2,1,3,0,0,1
14006,96,16,-2,1,3,0,0,1
19265,96,46,0,1,1,0,0,1
1245,96,21,-6,1,3,0,0,1
1246,96,0,-6,1,3,0,0,1
1243,96,19,-6,1,4,0,0,1
1242,96,13,-6,1,1,0,0,1
7757,96,47,-4,1,1,0,0,1
7756,96,0,-4,1,2,0,0,1
7746,96,0,-4,1,4,0,0,1
7749,96,0,-4,1,2,0,0,1
7747,96,41,-4,1,1,0,0,1
32080,96,44,8,0,3,0,0,1
14012,96,41,-2,0,3,0,0,1
14010,96,27,-2,0,2,0,0,1
14014,96,22,-2,0,2,0,0,1
19264,96,29,0,0,2,0,0,1
19266,96,39,0,0,3,0,0,1
7753,96,47,-4,0,2,0,0,1
7752,96,47,-4,0,1,0,0,1
7758,96,14,-4,0,3,0,0,1
7754,96,35,-4,0,2,0,0,1
7755,96,33,-4,0,2,0,0,1
7750,96,28,-4,0,2,0,0,1
32077,96,32,8,0,1,0,0,1
32072,96,43,8,0,1,0,0,1
32078,96,36,8,0,2,0,0,1
32079,96,40,8,0,4,0,0,1
27146,96,51,6,0,3,0,0,1
27152,96,33,6,0,3,0,0,1
27151,96,39,6,0,2,0,0,1
27156,96,43,6,0,2,0,0,1
27153,96,47,6,0,1,0,0,1
27154,96,39,6,0,2,0,0,1
27147,96,62,6,1,1,0,0,1
32081,96,49,8,1,2,0,0,1
32082,96,58,8,1,3,0,0,1
32076,96,42,8,1,2,0,0,1
32075,96,50,8,1,2,0,0,1
1244,96,0,-6,0,4,0,0,1
32084,96,29,8,1,4,0,0,1
32083,96,23,8,0,2,0,0,1
32085,96,50,8,1,3,0,0,1
7745,96,24,-4,0,2,0,0,1
27150,96,60,6,1,1,0,0,1
7751,96,15,-4,0,2,0,0,1
27149,96,29,6,1,3,0,0,1
27148,96,50,6,1,1,0,0,1
32074,96,50,8,1,1,0,0,1
32073,96,42,8,1,2,0,0,1
7748,96,27,-4,0,2,0,0,1
27157,96,59,6,1,1,0,0,1
27155,96,56,6,1,1,0,0,1
1253,97,8,-6,0,3,0,0,0
1256,97,48,-6,0,1,0,0,0
1259,97,26,-6,0,1,0,0,0
1251,97,25,-6,0,3,0,0,0
1250,97,6,-6,0,3,0,0,0
1249,97,30,-6,0,2,0,0,0
7775,97,18,-4,0,4,0,0,0
7776,97,0,-4,0,3,0,0,0
7765,97,34,-4,0,2,0,0,0
7766,97,46,-4,0,2,0,0,0
7774,97,0,-4,0,4,0,0,0
7768,97,33,-4,0,2,0,0,0
7777,97,28,-4,0,1,0,0,0
27158,97,50,6,1,3,0,0,0
27160,97,34,6,1,3,0,0,0
27162,97,51,6,1,1,0,0,0
19273,97,28,0,1,2,0,0,0
19272,97,39,0,1,2,0,0,0
1248,97,23,-6,0,2,0,0,0
32088,97,27,8,1,4,0,0,0
1247,97,28,-6,0,1,0,0,0
27163,97,30,6,1,3,0,0,0
27165,97,31,6,1,1,0,0,0
32087,97,52,8,1,1,0,0,0
32086,97,48,8,1,2,0,0,0
14021,97,14,-2,1,1,0,0,0
32090,97,56,8,1,2,0,0,0
32089,97,40,8,1,4,0,0,0
32093,97,31,8,1,3,0,0,0
7764,97,8,-4,1,2,0,0,0
7767,97,31,-4,1,4,0,0,0
1261,97,0,-6,1,4,0,0,0
7763,97,23,-4,1,1,0,0,0
7761,97,31,-4,1,1,0,0,0
7762,97,28,-4,1,1,0,0,0
1260,97,36,-6,1,2,0,0,0
32096,97,31,8,1,2,0,0,0
32094,97,12,8,1,2,0,0,0
14018,97,32,-2,1,2,0,0,0
14020,97,38,-2,1,2,0,0,0
7769,97,0,-4,1,2,0,0,0
7771,97,9,-4,1,1,0,0,0
7770,97,32,-4,1,3,0,0,0
14017,97,13,-2,1,3,0,0,0
7772,97,38,-4,1,2,0,0,0
7773,97,45,-4,1,1,0,0,0
14015,97,26,-2,0,1,0,0,0
19274,97,29,0,0,1,0,0,0
19271,97,27,0,0,4,0,0,0
27159,97,44,6,0,2,0,0,0
27161,97,23,6,0,2,0,0,0
27164,97,11,6,0,3,0,0,0
14023,97,17,-2,0,1,0,0,0
14016,97,0,-2,0,2,0,0,0
19268,97,18,0,0,2,0,0,0
14025,97,7,-2,0,3,0,0,0
19267,97,0,0,0,3,0,0,0
1258,97,41,-6,1,2,0,0,0
1254,97,43,-6,1,2,0,0,0
1252,97,37,-6,1,1,0,0,0
1255,97,0,-6,1,4,0,0,0
1257,97,0,-6,1,3,0,0,0
32091,97,45,8,0,2,0,0,0
32095,97,31,8,0,3,0,0,0
32092,97,44,8,0,3,0,0,0
14022,97,11,-2,1,3,0,0,0
19269,97,5,0,1,3,0,0,0
14024,97,28,-2,1,2,0,0,0
19270,97,17,0,1,3,0,0,0
19279,98,29,0,0,2,0,1,0
19280,98,39,0,0,3,0,1,0
27167,98,40,6,0,4,0,1,0
19276,98,41,0,0,2,0,1,0
19278,98,45,0,0,2,0,1,0
19277,98,44,0,0,4,0,1,0
19275,98,43,0,0,2,0,1,0
32097,98,47,8,0,2,0,1,0
32099,98,44,8,0,2,0,1,0
27168,98,46,6,0,1,0,1,0
27169,98,38,6,0,3,0,1,0
27172,98,13,6,0,2,0,1,0
27170,98,54,6,0,1,0,1,0
32100,98,30,8,0,3,0,1,0
1267,98,55,-6,0,3,0,1,0
1268,98,18,-6,0,2,0,1,0
1271,98,0,-6,0,3,0,1,0
1263,98,13,-6,0,3,0,1,0
1266,98,0,-6,0,3,0,1,0
1265,98,24,-6,0,3,0,1,0
14032,98,20,-2,0,2,0,1,0
7786,98,49,-4,0,1,0,1,0
7785,98,0,-4,0,3,0,1,0
14030,98,46,-2,0,1,0,1,0
7778,98,0,-4,0,1,0,1,0
7779,98,4,-4,0,2,0,1,0
7784,98,0,-4,0,3,0,1,0
7780,98,45,-4,0,2,0,1,0
1262,98,37,-6,0,3,0,1,0
32115,98,37,8,1,4,0,1,0
14027,98,29,-2,1,3,0,1,0
14026,98,45,-2,1,1,0,1,0
32111,98,37,8,1,2,0,1,0
32114,98,51,8,1,4,0,1,0
32113,98,62,8,1,1,0,1,0
32110,98,38,8,1,2,0,1,0
1270,98,53,-6,1,2,0,1,0
1269,98,27,-6,1,1,0,1,0
7787,98,46,-4,1,1,0,1,0
7783,98,14,-4,1,3,0,1,0
7781,98,0,-4,1,2,0,1,0
7782,98,49,-4,1,3,0,1,0
32101,98,42,8,0,3,0,1,0
32105,98,29,8,0,3,0,1,0
32112,98,52,8,0,1,0,1,0
14028,98,24,-2,1,1,0,1,0
32102,98,54,8,0,2,0,1,0
32104,98,55,8,0,3,0,1,0
32103,98,0,8,0,3,0,1,0
32109,98,32,8,1,2,0,1,0
32106,98,35,8,1,2,0,1,0
32098,98,35,8,1,2,0,1,0
32107,98,55,8,1,3,0,1,0
14029,98,39,-2,1,2,0,1,0
14031,98,13,-2,1,3,0,1,0
27171,98,32,6,1,3,0,1,0
27166,98,46,6,1,2,0,1,0
1264,98,11,-6,1,4,0,1,0
19287,99,3,0,0,4,0,1,1
19284,99,0,0,0,3,0,1,1
19281,99,34,0,0,3,0,1,1
19290,99,4,0,0,3,0,1,1
27174,99,34,6,0,2,0,1,1
27175,99,45,6,0,3,0,1,1
14033,99,32,-2,0,3,0,1,1
7806,99,20,-4,0,3,0,1,1
14050,99,0,-2,0,4,0,1,1
14039,99,40,-2,0,1,0,1,1
14037,99,0,-2,0,2,0,1,1
14038,99,0,-2,0,4,0,1,1
7804,99,0,-4,0,3,0,1,1
32131,99,41,8,0,4,0,1,1
32128,99,36,8,0,4,0,1,1
32123,99,48,8,0,1,0,1,1
32134,99,15,8,1,4,0,1,1
32133,99,47,8,1,1,0,1,1
27176,99,46,6,0,2,0,1,1
27182,99,0,6,0,3,0,1,1
27177,99,48,6,0,2,0,1,1
32122,99,41,8,0,3,0,1,1
32121,99,43,8,0,1,0,1,1
27183,99,38,6,0,4,0,1,1
32117,99,58,8,0,1,0,1,1
32132,99,32,8,1,4,0,1,1
1283,99,9,-6,0,2,0,1,1
1282,99,49,-6,0,1,0,1,1
1281,99,0,-6,0,3,0,1,1
1286,99,28,-6,0,2,0,1,1
1292,99,4,-6,0,3,0,1,1
1294,99,0,-6,0,4,0,1,1
1274,99,15,-6,0,4,0,1,1
1272,99,49,-6,0,2,0,1,1
1279,99,13,-6,0,2,0,1,1
1278,99,25,-6,0,3,0,1,1
1275,99,0,-6,0,3,0,1,1
1277,99,19,-6,0,4,0,1,1
7802,99,31,-4,0,3,0,1,1
7794,99,23,-4,0,3,0,1,1
7792,99,24,-4,0,1,0,1,1
7790,99,6,-4,0,2,0,1,1
7801,99,41,-4,0,3,0,1,1
7798,99,0,-4,0,4,0,1,1
7799,99,15,-4,0,3,0,1,1
1295,99,0,-6,0,1,0,1,1
1297,99,8,-6,0,3,0,1,1
1296,99,37,-6,0,1,0,1,1
7789,99,0,-4,0,4,0,1,1
7788,99,0,-4,0,2,0,1,1
1300,99,0,-6,0,2,0,1,1
1301,99,0,-6,0,3,0,1,1
7795,99,0,-4,1,3,0,1,1
14051,99,28,-2,1,2,0,1,1
14049,99,22,-2,1,2,0,1,1
19282,99,40,0,1,2,0,1,1
19283,99,0,0,1,3,0,1,1
14045,99,56,-2,1,1,0,1,1
14048,99,20,-2,1,2,0,1,1
14046,99,42,-2,1,1,0,1,1
14047,99,35,-2,1,1,0,1,1
14044,99,51,-2,1,3,0,1,1
27181,99,41,6,1,2,0,1,1
27180,99,35,6,1,2,0,1,1
32116,99,62,8,1,1,0,1,1
32118,99,37,8,1,4,0,1,1
19285,99,10,0,1,4,0,1,1
19286,99,31,0,1,1,0,1,1
27179,99,60,6,1,1,0,1,1
19289,99,23,0,1,3,0,1,1
27178,99,20,6,1,4,0,1,1
32119,99,18,8,1,2,0,1,1
1291,99,49,-6,1,1,0,1,1
1293,99,32,-6,1,2,0,1,1
1290,99,3,-6,1,3,0,1,1
1289,99,14,-6,1,3,0,1,1
7796,99,35,-4,1,1,0,1,1
7793,99,37,-4,1,1,0,1,1
1298,99,11,-6,1,3,0,1,1
7791,99,50,-4,1,1,0,1,1
1299,99,48,-6,1,2,0,1,1
14042,99,32,-2,1,4,0,1,1
14034,99,49,-2,1,3,0,1,1
7809,99,46,-4,1,3,0,1,1
14040,99,8,-2,1,3,0,1,1
14041,99,24,-2,1,4,0,1,1
7797,99,14,-4,1,2,0,1,1
7800,99,11,-4,1,3,0,1,1
7808,99,34,-4,1,3,0,1,1
7803,99,0,-4,1,4,0,1,1
7807,99,0,-4,1,3,0,1,1
32130,99,41,8,1,3,0,1,1
1280,99,5,-6,1,2,0,1,1
1284,99,21,-6,1,3,0,1,1
1285,99,25,-6,1,3,0,1,1
32129,99,49,8,1,1,0,1,1
1276,99,47,-6,1,2,0,1,1
1273,99,0,-6,1,3,0,1,1
32120,99,68,8,1,1,0,1,1
32125,99,27,8,1,2,0,1,1
32124,99,49,8,1,1,0,1,1
1287,99,44,-6,1,3,0,1,1
32127,99,48,8,1,1,0,1,1
1288,99,44,-6,1,1,0,1,1
32126,99,62,8,1,2,0,1,1
1309,100,25,-6,1,3,0,1,0
1311,100,0,-6,1,3,0,1,0
1306,100,11,-6,1,1,0,1,0
1305,100,43,-6,1,3,0,1,0
1319,100,0,-6,0,3,0,1,0
1313,100,12,-6,1,3,0,1,0
1317,100,0,-6,0,2,0,1,0
1314,100,37,-6,0,2,0,1,0
1320,100,0,-6,0,4,0,1,0
19293,100,14,0,0,2,0,1,0
19292,100,22,0,0,4,0,1,0
19296,100,34,0,0,2,0,1,0
19295,100,18,0,0,4,0,1,0
1304,100,40,-6,1,3,0,1,0
7820,100,27,-4,0,2,0,1,0
19291,100,44,0,0,3,0,1,0
14055,100,0,-2,0,4,0,1,0
14056,100,41,-2,0,3,0,1,0
1315,100,0,-6,1,4,0,1,0
7812,100,11,-4,1,2,0,1,0
7811,100,39,-4,1,2,0,1,0
7816,100,21,-4,1,3,0,1,0
7817,100,24,-4,1,3,0,1,0
1316,100,0,-6,1,3,0,1,0
7810,100,20,-4,1,3,0,1,0
1318,100,7,-6,1,3,0,1,0
1321,100,6,-6,1,1,0,1,0
7813,100,0,-4,0,1,0,1,0
7818,100,0,-4,0,1,0,1,0
7819,100,12,-4,0,3,0,1,0
7815,100,0,-4,0,4,0,1,0
7814,100,36,-4,0,3,0,1,0
7821,100,31,-4,1,2,0,1,0
7822,100,43,-4,1,2,0,1,0
19297,100,26,0,1,4,0,1,0
14053,100,7,-2,1,3,0,1,0
14058,100,21,-2,1,1,0,1,0
19294,100,25,0,0,3,0,1,0
1307,100,0,-6,0,3,0,1,0
1303,100,12,-6,0,3,0,1,0
1308,100,0,-6,0,3,0,1,0
1310,100,30,-6,0,3,0,1,0
1312,100,22,-6,0,1,0,1,0
1302,100,13,-6,0,3,0,1,0
19298,101,30,0,0,3,0,1,0
19300,101,31,0,0,1,0,1,0
19299,101,40,0,0,1,0,1,0
14061,101,53,-2,0,1,0,1,0
32142,101,31,8,0,4,0,1,0
19302,101,22,0,0,3,0,1,0
32136,101,34,8,0,4,0,1,0
27186,101,46,6,0,1,0,1,0
32145,101,48,8,0,3,0,1,0
7826,101,34,-4,0,2,0,1,0
7827,101,9,-4,0,1,0,1,0
7824,101,39,-4,0,3,0,1,0
1331,101,29,-6,0,3,0,1,0
7835,101,40,-4,0,3,0,1,0
7833,101,53,-4,0,1,0,1,0
7829,101,0,-4,0,4,0,1,0
7831,101,34,-4,0,1,0,1,0
7830,101,0,-4,0,3,0,1,0
1330,101,34,-6,0,2,0,1,0
1323,101,23,-6,1,3,0,1,0
1326,101,36,-6,1,3,0,1,0
1328,101,45,-6,1,3,0,1,0
19301,101,13,0,1,3,0,1,0
27184,101,37,6,1,3,0,1,0
27185,101,26,6,1,2,0,1,0
7834,101,31,-4,1,2,0,1,0
14059,101,18,-2,1,2,0,1,0
7823,101,31,-4,1,1,0,1,0
7825,101,23,-4,1,2,0,1,0
7832,101,0,-4,1,3,0,1,0
7828,101,19,-4,1,1,0,1,0
32150,101,0,8,1,3,0,1,0
32147,101,21,8,1,3,0,1,0
32146,101,33,8,1,2,0,1,0
32144,101,21,8,1,2,0,1,0
32148,101,32,8,1,2,0,1,0
32149,101,21,8,1,4,0,1,0
27187,101,9,6,1,3,0,1,0
32138,101,44,8,1,3,0,1,0
32137,101,54,8,1,1,0,1,0
32143,101,24,8,1,4,0,1,0
32141,101,54,8,1,2,0,1,0
32139,101,53,8,1,2,0,1,0
32140,101,46,8,1,1,0,1,0
14060,101,38,-2,1,3,0,1,0
1324,101,0,-6,0,3,0,1,0
1322,101,0,-6,0,4,0,1,0
1329,101,53,-6,0,1,0,1,0
1325,101,47,-6,0,1,0,1,0
1327,101,31,-6,0,2,0,1,0
7846,102,31,-4,1,1,0,1,1
7845,102,10,-4,1,3,0,1,1
7847,102,20,-4,1,2,0,1,1
14063,102,38,-2,1,1,0,1,1
14066,102,29,-2,1,2,0,1,1
14068,102,43,-2,0,1,0,1,1
14069,102,31,-2,0,3,0,1,1
7839,102,37,-4,1,2,0,1,1
7836,102,0,-4,1,3,0,1,1
7837,102,0,-4,1,3,0,1,1
14071,102,42,-2,0,4,0,1,1
14080,102,54,-2,1,2,0,1,1
14079,102,32,-2,1,1,0,1,1
14081,102,41,-2,1,1,0,1,1
14082,102,5,-2,1,3,0,1,1
14067,102,7,-2,1,3,0,1,1
14072,102,48,-2,1,1,0,1,1
14070,102,22,-2,1,2,0,1,1
14078,102,56,-2,1,1,0,1,1
14073,102,40,-2,1,2,0,1,1
14074,102,55,-2,1,2,0,1,1
19303,102,49,0,1,1,0,1,1
32156,102,63,8,0,1,0,1,1
32157,102,46,8,0,2,0,1,1
